11,flood,"[['Geography', 'Maths and measurement', 'Sports: ball and racket sports'], ['Geography'], ['Buildings', 'Film and theatre', 'Computers'], 'River', ['Geography', 'Education'], 'Lake', 'Reservoir', ['Weather', 'TV, radio and news', 'Health problems'], ['Weather', 'The environment', 'Success'], ['Weather'], ['Weather', 'The environment'], ['The environment'], 'Catastrophe']","['Land', ['Transport by car or lorry', 'Buildings', 'Opinion and argument'], ['Buildings', 'Buildings'], ['Houses and homes', 'Buildings'], ['Houses and homes', 'Buildings', 'Family and relationships', 'Sports: ball and racket sports', 'Sports: ball and racket sports', 'Working life'], ['Buildings', 'Physics and chemistry'], ['Money'], ['Geography'], ['Transport by car or lorry'], ['Farming', 'Farming', 'Appearance', 'Birds'], 'Infrastructure', ['People in society', 'People in society', 'People in society', 'People in society', 'Biology']]"
12,pour,"['people', 'Individual', ['Computers', 'Sports: ball and racket sports', 'Cooking and eating'], ['Jobs'], 'Pourer', ['Weather'], ['Weather', 'TV, radio and news', 'Health problems']]","[['Cooking and eating', 'Physics and chemistry'], ['Transport by bus and train', 'Transport by water', 'Gardens'], ['Drinks', 'Social issues', 'Drinks'], ['Weather'], ['Drinks', 'Cooking and eating'], ['Drinks', 'Colours and Shapes']]"
13,step,"['people', 'Individual', ['Health and Fitness', 'Disability', 'Life stages'], 'Hiker', ['Hobbies', 'Jobs'], 'Marcher', 'Pedestrian', ['Sports: other sports', 'Plants and trees'], ['Film and theatre', 'Music']]","[['Body', 'Maths and measurement', 'Literature and writing', 'Preferences and decisions', 'Opinion and argument', 'Feelings', 'Success', 'Health problems', 'Success', 'Health problems', 'Success', 'Feelings'], ['Body', 'Clothes and Fashion', 'Sports: other sports'], 'Stair', ['Geography', 'Engineering', 'Opinion and argument', 'Difficulty and failure', 'Success', 'Success', 'Success', 'Opinion and argument', 'Opinion and argument', 'Opinion and argument'], ['Gardens'], ['Hobbies', 'Music'], ['Film and theatre'], ['Houses and homes', 'Buildings', 'Clothes and Fashion']]"
14,flourish,"[['Plants and trees', 'Business'], ['Plants and trees', 'Difficulty and failure'], ['Plants and trees'], ['Farming', 'Farming', 'Appearance', 'Birds'], ['Working life', 'Business', 'Shopping', 'Business'], ['Money', 'Politics', 'Money'], ['People in society'], 'Culture', 'Individual']","[['Change, cause and effect', 'Money'], ['Success'], 'Succes', ['Change, cause and effect', 'Money', 'Scientific research', 'Buildings', 'Buildings'], 'Creativity', ['Success'], 'Talent', ['Suggestions and advice', 'Opinion and argument', 'Success']]"
15,pump,"['people', 'Individual', ['Jobs', 'Business', 'Holidays', 'Phones, email and the internet', 'Maths and measurement'], ['Jobs', 'Engineering', 'Jobs', 'Engineering', 'Transport by water', 'Transport by air', 'Jobs', 'Engineering'], ['Transport by car or lorry', 'Jobs', 'Physics and chemistry'], 'Pumper', ['Jobs'], ['Engineering']]","[['Cooking and eating', 'Physics and chemistry'], ['Physics and chemistry', 'The environment', 'The environment', 'Transport by car or lorry', 'Success'], ['Doubt, guessing and certainty', 'Success', 'Success', 'Success'], ['The environment'], ['The environment', 'Transport by car or lorry', 'Sports: water sports', 'War and conflict'], ['Engineering', 'Health and Fitness'], ['Gardens'], ['Music']]"
16,assault,"['people', 'Individual', ['Crime and punishment', 'Sports: ball and racket sports'], ['Crime and punishment'], 'Aggressor', 'Criminal', 'Perpetrator', ['War and conflict', 'Jobs']]","[['Health problems', 'Crime and punishment', 'Social issues'], ['Success', 'Working life', 'War and conflict'], 'Individual', ['People in society', 'Business', 'Music'], ['Buildings', 'Physics and chemistry'], 'Territory']"
17,knock,"['people', 'Individual', ['Holidays'], ['Holidays', 'TV, radio and news'], 'Repairman', ['Money', 'Money'], ['Life stages', 'Life stages'], ['Law and justice']]","[['Houses and homes', 'Health problems', 'Business', 'Success', 'Success'], ['Houses and homes', 'Buildings', 'Shopping', 'Computers'], ['Buildings', 'Houses and homes', 'Buildings', 'Biology', 'Difficulty and failure', 'Difficulty and failure', 'Business', 'Difficulty and failure'], ['Houses and homes', 'Business', 'Cooking and eating', 'Cooking and eating'], ['Colours and Shapes', 'Transport by car or lorry'], ['Physics and chemistry', 'Geography', 'Sports: ball and racket sports'], 'Glas', ['Physics and chemistry']]"
18,besiege,"[['War and conflict'], 'Troop', ['War and conflict', 'Jobs'], 'Invader', 'Besieging', ['Social issues'], ['Healthcare', 'Houses and homes', 'Computers', 'Maths and measurement']]","[['History', 'Buildings'], ['Money'], ['History', 'Buildings', 'Games and toys'], ['Geography'], 'Stronghold', ['Opinion and argument', 'Working life'], 'Territory']"
19,absorb,"[['Language'], ['Physics and chemistry', 'Clothes and Fashion'], ['Physics and chemistry'], ['Colours and Shapes', 'Transport by car or lorry'], ['Fish and shellfish', 'Food'], ['Biology'], 'Individual', ['Education', 'Education']]","[['Cooking and eating', 'Physics and chemistry'], ['Colours and Shapes', 'Opinion and argument', 'Opinion and argument'], ['Physics and chemistry', 'The environment', 'The environment', 'Transport by car or lorry', 'Success'], 'Information', ['Education'], ['Health and Fitness', 'The environment', 'Physics and chemistry'], ['Physics and chemistry', 'Houses and homes', 'Crime and punishment', 'Transport by car or lorry'], ['Biology']]"
20,attack,"['people', 'Individual', ['Crime and punishment', 'Sports: ball and racket sports'], ['Crime and punishment'], 'Aggressor', 'Criminal', ['War and conflict', 'Jobs']]","[['Health problems', 'Crime and punishment', 'Social issues'], ['Success', 'Working life', 'War and conflict'], 'Individual', ['People in society', 'Business', 'Music'], ['Buildings', 'Physics and chemistry'], 'Territory']"
21,sleep,"['people', 'Individual', ['Transport by bus and train', 'Transport by bus and train', 'Success', 'Film and theatre'], ['Life stages'], 'Adult', ['Animals']]","[['Houses and homes', 'Geography'], 'Mattress', ['Shopping', 'Clothes and Fashion', 'Feelings', 'Doubt, guessing and certainty'], ['Houses and homes'], ['Houses and homes', 'Holidays'], 'Nap']"
22,fill,"['people', 'Individual', 'Filler', ['Working life'], ['Engineering'], ['Law and justice']]","[['Transport by bus and train', 'Transport by water', 'Gardens'], ['Cooking and eating', 'Cooking and eating', 'Life stages', 'Personal qualities'], ['The environment', 'Transport by car or lorry', 'Sports: water sports', 'War and conflict'], ['Language', 'Colours and Shapes', 'Health and Fitness', 'Education'], ['Space', 'Space'], ['Houses and homes', 'Holidays'], ['Time', 'Time', 'Time', 'Time', 'History', 'Time', 'Time', 'Time', 'Time', 'Opinion and argument', 'Time', 'Time', 'Success', 'Crime and punishment', 'Time', 'Time', 'Time', 'Preferences and decisions', 'Preferences and decisions', 'Preferences and decisions', 'Difficulty and failure', 'Time', 'Time', 'Time', 'Time', 'Time', 'Doubt, guessing and certainty', 'Time', 'Time', 'Success', 'Time'], ['Opinion and argument', 'Working life']]"
23,stumble,"['people', 'Individual', ['Health and Fitness', 'Disability', 'Life stages'], ['Sports: other sports', 'Crime and punishment', 'Jobs'], 'Hiker', ['Holidays']]","[['Difficulty and failure', 'Sports: other sports'], ['Geography'], ['Houses and homes', 'Health and Fitness', 'Success'], 'Curb', ['Plants and trees', 'Food', 'Body', 'Change, cause and effect', 'Maths and measurement'], ['Language']]"
24,drink,"['people', 'Individual', 'Drinker', 'Person', ['Holidays', 'TV, radio and news']]","[['Drinks'], ['Cooking and eating', 'Physics and chemistry'], ['Drinks', 'Social issues', 'Drinks'], ['Transport by bus and train', 'Transport by water', 'Gardens'], ['Cooking and eating', 'Cooking and eating', 'Life stages', 'Personal qualities'], ['Farming'], ['Buildings', 'Cooking and eating', 'Clothes and Fashion'], ['Cooking and eating', 'Difficulty and failure']]"
25,rain,"[['Weather', 'TV, radio and news', 'Health problems'], ['The environment'], ['Weather', 'Success'], ['Weather']]","[['Weather'], ['Drinks', 'Transport by water', 'Difficulty and failure', 'Success', 'Difficulty and failure', 'Opinion and argument', 'Discussion and agreement', 'Life stages'], ['Weather'], ['Houses and homes', 'Weather', 'Life stages'], ['Weather', 'The environment', 'Success']]"
26,fix,"['Repairman', ['Transport by car or lorry', 'Jobs', 'Physics and chemistry'], ['Jobs', 'Engineering'], ['Jobs'], ['Working life'], 'Individual', ['Houses and homes']]","[['Language'], ['Engineering'], ['Transport by car or lorry'], ['Scientific research', 'Houses and homes'], ['Computers'], ['Engineering', 'Shopping']]"
27,die,"['Individual', 'people', ['Biology'], ['Healthcare']]","[['Change, cause and effect', 'Discussion and agreement'], ['Permission and obligation'], ['Shopping', 'Health problems', 'Health problems', 'Working life', 'Discussion and agreement', 'Permission and obligation'], ['Health problems'], ['Health problems'], ['Change, cause and effect', 'Discussion and agreement'], ['Life stages']]"
28,vaporize,"[['Physics and chemistry'], 'Chemical', ['Physics and chemistry', 'Clothes and Fashion'], ['Physics and chemistry', 'Language'], ['Cooking and eating', 'Physics and chemistry'], ['Colours and Shapes', 'Opinion and argument', 'Opinion and argument'], ['Physics and chemistry', 'The environment', 'The environment', 'Transport by car or lorry', 'Success'], ['Physics and chemistry', 'Weather']]","[['Physics and chemistry'], ['Cooking and eating', 'Physics and chemistry'], ['Colours and Shapes', 'Opinion and argument', 'Opinion and argument'], ['Physics and chemistry', 'The environment', 'The environment', 'Transport by car or lorry', 'Success'], ['Drinks', 'Transport by water', 'Difficulty and failure', 'Success', 'Difficulty and failure', 'Opinion and argument', 'Discussion and agreement', 'Life stages'], ['Physics and chemistry'], ['Physics and chemistry', 'Clothes and Fashion'], ['Physics and chemistry', 'Weather']]"
29,stick,"['Individual', 'people', ['Language'], ['Computers'], ['Working life']]","[['Colours and Shapes', 'Transport by car or lorry'], ['Physics and chemistry', 'Clothes and Fashion'], ['Physics and chemistry'], 'Adhesive', ['Language']]"
30,fly,"[['Birds', 'Success'], ['Insects, worms, etc.'], ['Transport by air'], ['Transport by air', 'Jobs', 'Transport by water', 'TV, radio and news'], ['Transport by bus and train', 'Transport by water', 'Transport by car or lorry', 'Transport by air'], ['Animals']]","[['Transport by air'], 'Distance', ['Geography'], ['Transport by bus and train'], ['Sports: other sports', 'Social issues'], ['Holidays']]"
31,pass,"['Individual', 'people', ['Transport by car or lorry'], ['Language'], ['404'], 'Test', 'Individual']","['people', ['Transport by car or lorry'], ['404'], ['404'], ['404'], ['404'], ['404'], ['404'], ['404'], ['404'], ['404'], ['Education', 'Education', 'Sports: ball and racket sports', 'Cooking and eating', 'Geography', 'Healthcare', 'Opinion and argument', 'Time', 'Time', 'Time', 'Opinion and argument', 'Success', 'Crime and punishment']]"
32,target,"['Individual', 'Shooter', ['History', 'Sports: other sports'], 'Marksman', ['People in society'], ['War and conflict'], 'Entity', ['Crime and punishment'], ['Permission and obligation', 'Law and justice', 'Politics', 'Permission and obligation', 'Law and justice', 'Politics', 'Education', 'Law and justice', 'Scientific research', 'Permission and obligation', 'Opinion and argument', 'Law and justice', 'Success', 'Permission and obligation'], ['Jobs'], 'Advertiser', 'Entity']","[['Language'], ['Sports: ball and racket sports', 'Success'], 'Individual', ['Shopping', 'Money', 'Money', 'Preferences and decisions', 'Business'], ['Buildings', 'Film and theatre', 'Computers'], 'sense', ['Language'], ['Crime and punishment'], ['Permission and obligation', 'Law and justice', 'Politics', 'Permission and obligation', 'Law and justice', 'Politics', 'Education', 'Law and justice', 'Scientific research', 'Permission and obligation', 'Opinion and argument', 'Law and justice', 'Success', 'Permission and obligation'], ['Jobs'], 'Advertiser', 'Entity', 'Individual', ['People in society', 'Business', 'Music'], ['Geography', 'Maths and measurement', 'Sports: ball and racket sports'], ['Animals', 'Biology']]"
33,kill,"['Individual', ['Animals', 'Animals'], ['War and conflict', 'Jobs'], ['Animals'], ['Crime and punishment']]","[['Animals'], 'people', ['Insects, worms, etc.'], ['Preferences and decisions', 'War and conflict', 'Difficulty and failure'], ['Birds', 'Animals'], 'sense']"
34,smooth,"['Individual', ['Working life'], ['Jobs'], ['Jobs', 'Engineering', 'Jobs', 'Engineering', 'Transport by water', 'Transport by air', 'Jobs', 'Engineering'], 'Builder', ['Jobs', 'Politics'], ['Discussion and agreement'], 'Facilitator', ['People in society', 'Politics', 'Business', 'Sports: other sports'], 'Individual']","[['Colours and Shapes', 'Transport by car or lorry'], ['Physics and chemistry', 'Clothes and Fashion'], ['Physics and chemistry', 'Clothes and Fashion', 'Shopping', 'Buildings'], ['Transport by car or lorry', 'Transport by car or lorry'], ['Geography', 'Engineering', 'Opinion and argument', 'Difficulty and failure', 'Success', 'Success', 'Success', 'Opinion and argument', 'Opinion and argument', 'Opinion and argument'], 'sense', 'Usage', ['Jobs', 'Politics'], ['Discussion and agreement'], 'Facilitator', ['People in society', 'Politics', 'Business', 'Sports: other sports'], 'Individual', ['Discussion and agreement', 'War and conflict', 'Politics', 'Business'], ['Law and justice'], ['Politics', 'Family and relationships'], 'Transition', 'Interaction']"
35,melt,"[['Physics and chemistry', 'Weather', 'Sports: other sports'], ['Weather', 'Health problems'], ['The environment', 'Computers'], ['Shopping', 'Health problems', 'Health problems', 'Working life', 'Discussion and agreement', 'Permission and obligation'], 'Individual', 'people', ['Film and theatre', 'Literature and writing', 'Personal qualities', 'Language'], ['Feelings']]","[['Colours and Shapes', 'Opinion and argument', 'Opinion and argument'], ['Physics and chemistry'], ['Physics and chemistry', 'Clothes and Fashion'], ['Language'], 'sense', 'Usage', 'Individual', 'people', ['Film and theatre', 'Literature and writing', 'Personal qualities', 'Language'], ['Feelings'], ['Body', 'Feelings', 'Games and toys', 'Feelings', 'Personal qualities', 'Success', 'Feelings', 'Feelings', 'Feelings', 'Feelings', 'Opinion and argument', 'Feelings', 'Feelings', 'Feelings'], ['Feelings'], ['Opinion and argument', 'Personal qualities']]"
36,strike,"['Individual', ['Games and toys', 'Sports: ball and racket sports', 'Music', 'Music', 'Film and theatre'], 'Participant', 'Individual', 'Thinker']","[['Language'], ['Success', 'Working life', 'War and conflict'], ['Music', 'Scientific research', 'Engineering'], 'sense', 'Usage', 'Individual', 'Thinker', ['Suggestions and advice', 'Opinion and argument', 'Success'], ['Opinion and argument', 'Opinion and argument'], 'Concept', ['Literature and writing', 'Art', 'Success']]"
37,dissolve,"['Individual', ['Healthcare', 'Jobs', 'Shopping', 'Healthcare', 'Physics and chemistry'], ['Jobs', 'Business', 'Holidays', 'Phones, email and the internet', 'Maths and measurement'], ['People in society'], 'Entity', ['Preferences and decisions']]","[['Physics and chemistry'], ['Physics and chemistry'], 'Mixture', 'sense', 'Usage', ['People in society'], 'Entity', ['Preferences and decisions'], ['Politics', 'Family and relationships'], ['Discussion and agreement', 'War and conflict', 'Law and justice', 'Business', 'Discussion and agreement', 'Language'], ['Family and relationships', 'Money', 'Money', 'Houses and homes', 'Law and justice', 'Physics and chemistry']]"
38,examine,"[['Jobs', 'Working life', 'Personal qualities'], 'Individual', ['Law and justice']]","[['Healthcare'], ['Language'], ['Success'], ['Shopping', 'Health problems', 'Health problems', 'Working life', 'Discussion and agreement', 'Permission and obligation'], ['Scientific research', 'Opinion and argument', 'Crime and punishment', 'Law and justice', 'Opinion and argument'], 'sense']"
39,destroy,"['people', 'Individual', ['People in society', 'Business', 'Music'], ['People in society'], ['Physics and chemistry', 'War and conflict', 'War and conflict', 'Law and justice', 'Weather', 'Permission and obligation'], ['Politics', 'Politics'], ['Crime and punishment'], 'Vandal', 'Demolition', ['Jobs']]","['Inanimate', ['Buildings', 'Buildings'], ['Buildings', 'Buildings'], ['Buildings', 'Geography', 'Transport by water', 'Games and toys', 'Body'], ['Buildings', 'Physics and chemistry'], ['Transport by car or lorry'], ['Geography', 'Art', 'Computers'], ['The environment', 'Animals'], ['Geography'], 'Artifact', ['Law and justice', 'Computers'], ['Scientific research', 'Opinion and argument', 'Crime and punishment', 'Law and justice', 'Opinion and argument'], ['Farming', 'Farming', 'Appearance', 'Birds']]"
40,lend,"['people', 'Individual', ['People in society'], ['Education'], ['Politics', 'Politics'], ['Family and relationships', 'Phones, email and the internet', 'Social issues'], 'Member']","[['Money', 'Opinion and argument', 'Sports: other sports', 'Doubt, guessing and certainty', 'Success'], 'Items/Object', ['The environment'], ['Social issues'], ['The environment', 'Money', 'Social issues']]"
41,plow,"[['Jobs', 'Farming'], ['Working life'], ['Farming', 'Transport by car or lorry'], ['Animals', 'Animals'], ['Animals', 'Sports: other sports', 'Difficulty and failure'], ['Business', 'Engineering', 'Business', 'Engineering'], ['Opinion and argument']]","[['Farming', 'Sports: ball and racket sports', 'Sports: ball and racket sports', 'Physics and chemistry', 'Success'], 'Land', ['Farming', 'Gardens'], ['Geography'], ['Film and theatre', 'Literature and writing', 'Buildings'], ['Space', 'Farming', 'Engineering', 'Success', 'Success'], ['Geography', 'Engineering', 'Opinion and argument', 'Difficulty and failure', 'Success', 'Success', 'Success', 'Opinion and argument', 'Opinion and argument', 'Opinion and argument']]"
42,kick,"['people', 'Individual', ['Games and toys', 'Sports: ball and racket sports', 'Music', 'Music', 'Film and theatre'], ['Animals'], 'Participant', ['Sports: other sports', 'Sports: other sports', 'Health and Fitness'], ['Life stages', 'Life stages'], ['Life stages'], ['Sports: other sports', 'Business']]","[['Sports: ball and racket sports', 'Games and toys', 'Body', 'Personal qualities'], ['Language'], ['Success', 'Working life', 'War and conflict'], ['Opinion and argument', 'Games and toys'], ['Houses and homes', 'Health problems', 'Business', 'Success', 'Success'], ['Permission and obligation', 'Suggestions and advice', 'Doubt, guessing and certainty'], 'Soccer/Football', 'Rival']"
43,grab,"['people', 'Individual', ['Crime and punishment'], 'Thief', 'Criminal', 'Participant', ['Sports: other sports', 'Sports: other sports', 'Health and Fitness'], ['Cooking and eating', 'Cooking and eating'], ['Shopping']]","[['Language'], ['Shopping', 'TV, radio and news'], ['Success', 'Difficulty and failure', 'Preferences and decisions', 'Feelings', 'Success', 'Danger', 'Danger', 'Suggestions and advice'], ['Business'], ['Cooking and eating'], ['Money'], ['Shopping', 'Money', 'Money', 'Money', 'Jobs'], ['War and conflict', 'Crime and punishment']]"
44,evaporate,"[['Cooking and eating', 'Physics and chemistry'], ['Physics and chemistry'], ['Colours and Shapes', 'Opinion and argument', 'Opinion and argument'], 'Chemical', ['Physics and chemistry', 'The environment', 'The environment', 'Transport by car or lorry', 'Success'], ['Drinks', 'Transport by water', 'Difficulty and failure', 'Success', 'Difficulty and failure', 'Opinion and argument', 'Discussion and agreement', 'Life stages'], ['Maths and measurement', 'Physics and chemistry'], 'Mixture', ['Physics and chemistry', 'Language'], ['Physics and chemistry', 'Weather']]","['Moisture', ['Drinks', 'Transport by water', 'Difficulty and failure', 'Success', 'Difficulty and failure', 'Opinion and argument', 'Discussion and agreement', 'Life stages'], ['Physics and chemistry'], ['Physics and chemistry'], ['Cooking and eating', 'Physics and chemistry'], ['Weather'], ['Maths and measurement', 'Physics and chemistry'], ['Maths and measurement', 'Physics and chemistry'], ['Physics and chemistry']]"
45,ride,"['people', 'Individual', ['Transport by car or lorry', 'Sports: other sports'], 'Cyclist', ['Sports: other sports'], ['Transport by bus and train', 'Transport by water', 'Transport by car or lorry', 'Transport by air'], ['Transport by car or lorry'], 'Bicyclist', ['Transport by car or lorry', 'Jobs', 'Sports: ball and racket sports', 'Computers'], 'Participant']","[['Transport by car or lorry'], ['Transport by car or lorry', 'Sports: other sports'], ['Transport by car or lorry'], ['Animals', 'Sports: other sports', 'Difficulty and failure'], ['Animals'], ['Engineering', 'Appearance'], 'Skateboard', ['Transport by bus and train'], ['Buildings', 'Farming', 'Transport by air'], ['Physics and chemistry', 'Appearance', 'Success']]"
46,flow,"[['Drinks', 'Transport by water', 'Difficulty and failure', 'Success', 'Difficulty and failure', 'Opinion and argument', 'Discussion and agreement', 'Life stages'], ['Cooking and eating', 'Physics and chemistry'], ['Geography'], ['Geography', 'Education'], 'Fluid', ['Physics and chemistry', 'The environment', 'The environment', 'Transport by car or lorry', 'Success'], ['Body', 'Family and relationships', 'Opinion and argument', 'Feelings', 'Feelings', 'Feelings', 'Feelings', 'Feelings'], ['Transport by car or lorry'], ['Time', 'Time', 'Time', 'Time', 'History', 'Time', 'Time', 'Time', 'Time', 'Opinion and argument', 'Time', 'Time', 'Success', 'Crime and punishment', 'Time', 'Time', 'Time', 'Preferences and decisions', 'Preferences and decisions', 'Preferences and decisions', 'Difficulty and failure', 'Time', 'Time', 'Time', 'Time', 'Time', 'Doubt, guessing and certainty', 'Time', 'Time', 'Success', 'Time'], 'Datum']","[['TV, radio and news', 'TV, radio and news', 'Computers', 'Feelings', 'Geography', 'Geography', 'Transport by water', 'Geography'], ['Geography'], ['Geography', 'Education'], ['Music'], ['Transport by bus and train', 'TV, radio and news', 'Difficulty and failure'], ['Holidays', 'Transport by water', 'Geography', 'Body'], ['Transport by water'], 'Information', ['The environment', 'Physics and chemistry', 'Engineering'], ['Transport by car or lorry']]"
47,plant,"[['Jobs', 'Gardens'], ['Jobs', 'Farming'], 'Agriculturist', ['Scientific research', 'Biology'], 'Landscaper', ['The environment'], 'Individual', ['People in society']]","[['Farming', 'Gardens', 'Plants and trees', 'Sports: ball and racket sports'], ['Plants and trees', 'Difficulty and failure'], ['Plants and trees'], ['Plants and trees', 'Gardens'], ['Food', 'Farming'], ['Farming', 'Farming', 'Appearance', 'Birds'], ['Plants and trees', 'Business'], ['Plants and trees'], ['TV, radio and news', 'Plants and trees', 'Transport by bus and train'], ['Plants and trees']]"
